identifiant,nom_etablissement,numero_siret,adresse,code_postal,commune,departement,region,coordonnees_x,coordonnees_y,code_epsg,code_ape,libelle_ape,libelle_eprtr,prelevements_eaux_souterraines,prelevements_eaux_surface,prelevements_reseau_distribution,somme_prelevements_(m3),Somme_de_rejet_raccorde_m3_par_an,Somme_de_rejet_isole_m3_par_an,Somme_des_rejets_(m3)
9069941,ELECTRICITE DE FRANCE,55208131734157,BP24,82400,VALENCE,TARN-ET-GARONNE,OCCITANIE,0.898720,44.107640,27572,3511Z,Production d'électricité,,,  161 561 577 ,,  161 561 577 ,,  32 037 939 486 ,  32 037 939 486 
9069913,ELECTRICITE DE FRANCE,55208131715412,"Route de Loyettes, D20",1155,LAGNIEU,AIN,AUVERGNE-RHONE-ALPES,5.268290,45.799610,27572,3511Z,Production d'électricité,,  1 341 ,  2 692 480 220 ,,  2 692 481 561 ,,  32 037 939 486 ,  32 037 939 486 
9069915,ELECTRICITE DE FRANCE,55208131734116,Route de la centrale,38550,SAINT-MAURICE-L'EXIL,ISERE,AUVERGNE-RHONE-ALPES,4.754050,45.407850,27572,3511Z,Production d'électricité,,  1 598 ,  3 391 145 484 ,,  3 391 147 082 ,,  32 037 939 486 ,  32 037 939 486 
9069916,ELECTRICITE DE FRANCE,55208131721063,route du site de tricastin,26130,SAINT-PAUL-TROIS-CHATEAUX,DROME,AUVERGNE-RHONE-ALPES,4.731700,44.328500,4326,3511Z,Production d'électricité,,  1 600 ,  4 867 830 000 ,  25 539 ,  4 867 857 139 ,,  32 037 939 486 ,  32 037 939 486 
9069932,ELECTRICITE DE FRANCE,55208131715453,D749,37420,AVOINE,INDRE-ET-LOIRE,CENTRE,0.169300,47.228750,27572,3511Z,Production d'électricité,,  1 850 ,  170 037 206 ,,  170 039 056 ,,  32 037 939 486 ,  32 037 939 486 
9069914,ELECTRICITE DE FRANCE,55208131715461,RN86 RN 86,7350,CRUAS,ARDECHE,AUVERGNE-RHONE-ALPES,4.754700,44.633330,27572,3511Z,Production d'électricité,,  2 104 ,  397 388 801 ,,  397 390 905 ,,  32 037 939 486 ,  32 037 939 486 
9069912,ELECTRICITE DE FRANCE,55208131721071,RUE DE LA DIGUE LEVEL,59820,GRAVELINES,NORD,HAUTS-DE-FRANCE,2.140400,51.013740,27572,3511Z,Production d'électricité,,  3 600 ,,,  3 600 ,,  32 037 939 486 ,  32 037 939 486 
9069901,ELECTRICITE DE FRANCE,55208131715420,BP 27,33820,SAINT-CIERS-SUR-GIRONDE,GIRONDE,NOUVELLE-AQUITAINE,-0.691310,45.256970,4326,3511Z,Production d'électricité,,  4 867 ,  4 044 100 022 ,,  4 044 104 889 ,,  32 037 939 486 ,  32 037 939 486 
9069931,ELECTRICITE DE FRANCE,55208131734108,BP11,18240,BELLEVILLE-SUR-LOIRE,CHER,CENTRE,2.869490,47.510790,27572,3511Z,Production d'électricité,,  5 425 ,  161 703 328 ,,  161 708 753 ,,  32 037 939 486 ,  32 037 939 486 
9069934,ELECTRICITE DE FRANCE,55208131715446,LIEU-DIT SAINT LAURENT DES EAUX,41220,SAINT-LAURENT-NOUAN,LOIR-ET-CHER,CENTRE,1.579890,47.720930,4326,3511Z,Production d'électricité,,  8 240 ,  75 393 081 ,,  75 401 321 ,,  32 037 939 486 ,  32 037 939 486 
9069902,ELECTRICITE DE FRANCE,55208131734140,ROUTE DE LA CENTRALE NUCLEAIRE,86320,CIVAUX,VIENNE,NOUVELLE-AQUITAINE,0.652480,46.454340,27572,3511Z,Production d'électricité,,  22 319 ,  112 488 605 ,,  112 510 924 ,,  32 037 939 486 ,  32 037 939 486 
9069940,ELECTRICITE DE FRANCE,55208131734058,rue Koechlin BP15,68740,FESSENHEIM,HAUT-RHIN,GRAND-EST,7.562710,47.906940,27572,3511Z,Production d'électricité,,  31 966 ,  86 425 474 ,,  86 457 440 ,,  32 037 939 486 ,  32 037 939 486 
9069933,ELECTRICITE DE FRANCE,55208131741178,BP 18,45570,OUZOUER-SUR-LOIRE,LOIRET,CENTRE,2.516780,47.733420,27572,3511Z,Production d'électricité,,  40 000 ,  190 448 000 ,,  190 488 000 ,,  32 037 939 486 ,  32 037 939 486 
9069910,ELECTRICITE DE FRANCE,55208131734090,AVENUE HENRI BECQUEREL,10400,NOGENT-SUR-SEINE,AUBE,GRAND-EST,3.518080,48.518500,4326,3511Z,Production d'électricité,,  231 608 ,  133 555 378 ,,  133 786 986 ,,  32 037 939 486 ,  32 037 939 486 
9069906,ELECTRICITE DE FRANCE,55208131736202,Zone industrielle,29690,BRENNILIS,FINISTERE,BRETAGNE,-3.850170,48.354570,4326,3511Z,Production d'électricité,,  395 370 ,,,  395 370 ,,  32 037 939 486 ,  32 037 939 486 
6200067,ELECTRICITE DE FRANCE,55208131785431,LIEU-DIT AVRIMA (D657),54700,BLENOD-LES-PONT-A-MOUSSON,MEURTHE-ET-MOSELLE,GRAND-EST,6.038560,48.882700,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 835 913,2 335,1 838 248,,  32 037 939 486 ,  32 037 939 486 
6401061,ELECTRICITE DE FRANCE,55208131785472,RUE DES LAURONS LAVERA,13117,MARTIGUES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.028120,43.353070,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,177 096,2 520,179 616,,  32 037 939 486 ,  32 037 939 486 
7005525,ELECTRICITE DE FRANCE,55208131785324,RUE DES FRERES REGNIER,59111,BOUCHAIN,NORD,HAUTS-DE-FRANCE,3.305320,50.285030,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 805 707,,1 805 707,,  32 037 939 486 ,  32 037 939 486 
9069903,ELECTRICITE DE FRANCE,55208131734322,CENTRALE EDF,50340,LES PIEUX,MANCHE,NORMANDIE,-1.821060,49.510540,27572,3511Z,Production d'électricité,,,916 000,,916 000,,  32 037 939 486 ,  32 037 939 486 
9069905,ELECTRICITE DE FRANCE,55208131734074,BP854  76207 Dieppe Cedex 0 0 EDF - CNPE de Penly,76207,DIEPPE,SEINE-MARITIME,NORMANDIE,1.087080,49.921920,27572,3511Z,Production d'électricité,,,331 000,,331 000,,  32 037 939 486 ,  32 037 939 486 
7001279,ENGIE THERMIQUE FRANCE,50149843000047,6 ROUTE DU FOSSE DEFENSIF PORT 2871,59140,DUNKERQUE,NORD,HAUTS-DE-FRANCE,2.319660,51.032080,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,  143 072 ,,  143 072 ,,  524 882 686 ,  524 882 686 
6305026,ENGIE THERMIQUE FRANCE,50149843000054,ZONE PORTUAIRE,44550,MONTOIR-DE-BRETAGNE,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,-2.135110,47.309340,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,,41 949,41 949,,  524 882 686 ,  524 882 686 
6207853,GAZELENERGIE GENERATION,39936146800073,SAINT AVOLD NORD CENTRALE EMILE HUCHET,57500,SAINT-AVOLD,MOSELLE,GRAND-EST,6.706170,49.116100,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  2 314 667 ,,,  2 314 667 ,,  4 412 722 ,  4 412 722 
6400023,GAZELENERGIE GENERATION,39936146800057,CENTRALE DE PROVENCE,13590,MEYREUIL,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.505520,43.487440,27572,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 493 107,13 455,1 506 562,,  4 412 722 ,  4 412 722 
100002239,BIOMASSE ENERGIE D'ALIZAY,49927061900046,ZONE INDUSTRIELLE DU CLOS PRE LIEU DIT ROUVILLE,27460,ALIZAY,EURE,NORMANDIE,1.182390,49.311610,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  4 238 120 ,,,  4 238 120 ,  2 527 022 ,,  2 527 022 
3014555,TOTALENERGIES - CENTRALE ELECTRIQUE SAINT-AVOLD,88000575600023,ROUTE DE HASLACH ESPACE EUROPORT,57500,SAINT-AVOLD,MOSELLE,GRAND-EST,6.704560,49.149550,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,,2 777 747,2 777 747,,  745 979 ,  745 979 
7100049,ALBIOMA LE GOL,38359921400012,1 ROUTE NATIONALE LE GOL,97450,Saint-Louis,REUNION,REUNION,55.399110,-21.278980,,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  8 784 ,,  2 178 303 ,  2 187 087 ,,  627 680 ,  627 680 
7100121,ALBIOMA BOIS-ROUGE,35269406100024,4 CHEMIN BOIS ROUGE CAMBUSTON,97440,Saint-André,REUNION,REUNION,55.638960,-20.915330,,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,  1 810 488 ,,  1 810 488 ,,  577 662 ,  577 662 
28100042,TOTALENERGIES - CENTRALE ELECTRIQUE PONT-SUR-SAMBRE,48843657700016,LIEU-DIT LE RAYAGE DU MILIEU,59138,PONT-SUR-SAMBRE,NORD,HAUTS-DE-FRANCE,3.861740,50.232300,4326,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  1 401 230 ,,,  1 401 230 ,,  324 035 ,  324 035 
7101355,EDF PRODUCTION ELECTRIQUE INSULAIRE SAS,48996768700034,Site de La Baie,97420,Le Port,REUNION,REUNION,55.327810,-20.928790,,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,,  19 942 ,  19 942 ,,  268 597 ,  268 597 
22100006,ALBIOMA LE MOULE,40321556900027,LIEU-DIT GARDEL SITE GE GARDEL,97160,Le Moule,GUADELOUPE,GUADELOUPE,-61.326130,16.312900,4559,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 535 439,14 516,1 549 955,,  249 480 ,  249 480 
5906068,COGENERATION BIOMASSE DE NOVILLARS,51952211400056,RUE JEAN BAPTISTE WEIBEL,25220,NOVILLARS,DOUBS,BOURGOGNE-FRANCHE-COMTE,6.131000,47.282900,4326,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  284 002 ,,,  284 002 ,  25 780 ,  159 153 ,  184 933 
22200498,ALBIOMA GALION,47799104600020,USINE DU GALION USINE DU GALION,97220,La Trinité,MARTINIQUE,MARTINIQUE,-60.946120,14.717500,4559,3511Z,Production d'électricité,,,192 694,,192 694,,  86 958 ,  86 958 
5106868,COGENERATION BIOMASSE D'ESTREES-MONS,51339221700024,37 CHAUSSE BRUNEHAUT,80200,ESTREES-MONS,SOMME,HAUTS-DE-FRANCE,3.044220,49.878180,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  193 430 ,,,  193 430 ,  82 408 ,,  82 408 
6110901,DROME ENERGIE SERVICES,47992090200034,2120 CHEMIN DU FREYSSINET,26700,PIERRELATTE,DROME,AUVERGNE-RHONE-ALPES,4.708180,44.338770,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  63 300 ,,,  63 300 ,  47 900 ,,  47 900 
6000454,SETHELEC,39839319900110,2 IMPASSE DES PAPETERIES,87720,SAILLAT-SUR-VIENNE,HAUTE-VIENNE,NOUVELLE-AQUITAINE,0.814440,45.872150,2154,3511Z,Production d'électricité,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,  103 663 ,,  103 663 ,,  8 920 ,  8 920 
5704418,CHAMPARGONNE BIOGAZ,52897257300026,LE CHEMIN DE LA MESSE ZONE ACTIVITE ECONOMIQUE NOIRLIEU RD69,51330,NOIRLIEU,MARNE,GRAND-EST,4.809830,48.934830,2154,3511Z,Production d'électricité,,  7 340 ,,,  7 340 ,,,
55601655,PIG BOIS,48043133700017,LE HANGOUET,56460,LIZIO,MORBIHAN,BRETAGNE,-2.513960,47.859210,4326,3511Z,Production d'électricité,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  8 113 ,,,  8 113 ,,,
54901359,EARL LE PETIT SENEIL,41090921200012,LE PETIT SENEIL,49310,MONTILLIERS,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.509950,47.184520,4326,3511Z,Production d'électricité,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  9 984 ,,,  9 984 ,,,
53501141,SCEA BINARD,40002237200017,1  LA NOE,35290,GAEL,ILLE-ET-VILAINE,BRETAGNE,-2.237450,48.122110,2154,3511Z,Production d'électricité,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  12 961 ,,,  12 961 ,,,
3012315,COGECAB,81532655800021,LE BOUCHER LAMBERT CHEMIN D'EXPLOITATION N 12,51110,POMACLE,MARNE,GRAND-EST,4.145560,49.337810,2154,3511Z,Production d'électricité,,  43 039 ,,  37 ,  43 076 ,,,
5202713,STE BEARNAISE DE GESTION INDUSTRIELLE,30088126500031,AVENUE DU LAC RD 281 POLE 4,64150,MOURENX,PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,-0.603790,43.384090,2154,3530Z,Production et distribution de vapeur et d'air conditionné,,  325 ,  653 473 ,,  653 798 ,  6 829 ,  4 539 469 ,  4 546 298 
5209347,STE BEARNAISE DE GESTION INDUSTRIELLE,30088126500049,RN 117,64170,LACQ,PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,-0.612940,43.414730,2154,3530Z,Production et distribution de vapeur et d'air conditionné,Installations de gazéification et de liquéfaction,,10 173 128,,10 173 128,  6 829 ,  4 539 469 ,  4 546 298 
6103048,RHODIA OPERATIONS,62203708300087,RUE LAVOISIER BP 17,38800,LE PONT-DE-CLAIX,ISERE,AUVERGNE-RHONE-ALPES,5.709120,45.121310,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  1 489 000 ,,,  1 489 000 ,  47 989 ,  3 898 608 ,  3 946 597 
6506233,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,54209732400066,177 RUE DE BERCY,75012,PARIS-12E-ARRONDISSEMENT,PARIS,ILE-DE-FRANCE,2.373960,48.843290,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,16 545,1 425,17 970,  367 432 ,  746 082 ,  1 113 514 
6506236,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,54209732400041,27 RUE GEORGES PITARD VAUGIRARD,75015,PARIS-15E-ARRONDISSEMENT,PARIS,ILE-DE-FRANCE,2.310370,48.834890,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,,74 765,74 765,  367 432 ,  746 082 ,  1 113 514 
6506240,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,54209732400058,10 PLACE DE BRAZZAVILLE,75015,PARIS-15E-ARRONDISSEMENT,PARIS,ILE-DE-FRANCE,2.286090,48.850710,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 765 844,55 370,1 821 214,  367 432 ,  746 082 ,  1 113 514 
6506454,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,54209732400025,16 RUE DES BATELIERS,93400,SAINT-OUEN,SEINE-SAINT-DENIS,ILE-DE-FRANCE,2.325230,48.912030,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,805 115,2 823,807 938,  367 432 ,  746 082 ,  1 113 514 
7402350,COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN,54209732400025,16 RUE DES BATELIERS,93400,SAINT-OUEN,SEINE-SAINT-DENIS,ILE-DE-FRANCE,2.325230,48.912030,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 576 120,376 602,1 952 722,  367 432 ,  746 082 ,  1 113 514 
7402281,COGE VITRY,44025836600010,10 rue rue des fusills,94400,VITRY-SUR-SEINE,VAL-DE-MARNE,ILE-DE-FRANCE,2.416370,48.789170,4326,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,1 387 331,825,1 388 156,  825 ,  239 110 ,  239 935 
6506270,IDEX LA DEFENSE,43900834300022,2 RUE D ALENCON,92400,COURBEVOIE,HAUTS-DE-SEINE,ILE-DE-FRANCE,2.232970,48.897920,2154,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,175 369,,175 369,  111 113 ,,  111 113 
7208217,DALKIA,45650053705983,1 ROUTE DE LIMOGES PLATE FORME INDUSTRIE RHODIA/DANISCO,79500,MELLE,DEUX-SEVRES,NOUVELLE-AQUITAINE,-0.124650,46.217380,2154,3530Z,Production et distribution de vapeur et d'air conditionné,,  134 593 ,,,  134 593 ,,  88 291 ,  88 291 
6102957,COMPAGNIE DE CHAUFFAGE INTERCOMMUNALE DE L'AGGLOMERATION GRENOBLOISE CC,6050229100028,25 AVENUE DE CONSTANTINE,38100,GRENOBLE,ISERE,AUVERGNE-RHONE-ALPES,5.751370,45.173120,2154,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  19 152 ,,,  19 152 ,  35 054 ,,  35 054 
6104159,ELM,82137565600054,"190/192, Cours Lafayette,",69003,LYON 3E ARRONDISSEMENT,RHONE,AUVERGNE-RHONE-ALPES,4.859540,45.763590,2154,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  148 344 ,,,  148 344 ,  31 295 ,,  31 295 
7002964,NORENERGY,42860924200014,71 RUE JEAN JAURES,62575,BLENDECQUES,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.277070,50.715830,2154,3530Z,Production et distribution de vapeur et d'air conditionné,,  51 937 ,,,  51 937 ,  17 006 ,,  17 006 
6806474,ENGIE ENERGIE SERVICES,55204695500258,Chemin de Marmajou,65700,MAUBOURGUET,HAUTES-PYRENEES,OCCITANIE,0.045580,43.439800,2154,3530Z,Production et distribution de vapeur et d'air conditionné,,  190 335 ,,,  190 335 ,  15 332 ,,  15 332 
6700373,STRASBOURG CENTRE ENERGIES,91525545900017,14 PLACE DES HALLES,67000,STRASBOURG,BAS-RHIN,GRAND-EST,7.753280,48.586010,2154,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  15 740 ,,,  15 740 ,  10 076 ,,  10 076 
5106029,VILLIERS SAINT PAUL UTILITES  PAR ABREVIATION V S P U,48754803400015,rue Frdric Kuhlmann Plate-forme chimique -,60870,VILLERS-SAINT-PAUL,OISE,HAUTS-DE-FRANCE,2.509700,49.291320,2154,3530Z,Production et distribution de vapeur et d'air conditionné,,,  121 151 ,,  121 151 ,  3 604 ,,  3 604 
6700724,EVOS,91229006100015,60 Rue Jean Giraudoux,67000,STRASBOURG,BAS-RHIN,GRAND-EST,7.783180,48.608290,2154,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  16 481 ,,,  16 481 ,  1 977 ,,  1 977 
6401009,FIGENAL SNC,42178980100022,ROUTE DU QUAI MINERALIER LYONDELL CHIMIE FRANCE,13270,FOS-SUR-MER,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,4.860200,43.420110,27572,3530Z,Production et distribution de vapeur et d'air conditionné,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,,226 016,226 016,,,
6200776,ARCELORMITTAL CONSTRUCTION FRANCE,48572062700077,ZI  SITE 1 ZONE INDUSTRIELLE,55800,CONTRISSON,MEUSE,GRAND-EST,4.956080,48.806000,2154,2433Z,Profilage à  froid par formage ou pliage,par application de couches protectrices de métal en fusion avec une capacité de traitement de 2 tonnes d'acier brut par heure,  467 380 ,,,  467 380 ,  15 319 ,  35 884 ,  51 203 
6103973,TOTALENERGIES RAFFINAGE FRANCE,52922174900052,ROUTE DEPARTEMENTALE 312 RAFFINERIE DE FEYZIN,69320,FEYZIN,RHONE,AUVERGNE-RHONE-ALPES,4.861130,45.677430,2154,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,  880 151 ,  4 711 988 ,,  5 592 139 ,,  31 786 629 ,  31 786 629 
6401056,TOTALENERGIES RAFFINAGE FRANCE,52922174900045,LA MEDE PLATEFORME DE LA MEDE,13220,CHATEAUNEUF-LES-MARTIGUES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.152670,43.388460,2154,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,  1 927 000 ,  387 000 ,,  2 314 000 ,,  31 786 629 ,  31 786 629 
5800297,TOTALENERGIES RAFFINAGE FRANCE,52922174900029,ROUTE INDUSTRIELLE,76700,GONFREVILLE-L'ORCHER,SEINE-MARITIME,NORMANDIE,0.225920,49.510340,2154,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,,8 296 818,51 692,8 348 510,,  31 786 629 ,  31 786 629 
5800349,ESSO RAFFINAGE,37991423700027,9033 RUE PRESIDENT KENNEDY PORT JEROME,76330,NOTRE-DAME-DE-GRAVENCHON,SEINE-MARITIME,NORMANDIE,0.565210,49.488380,2154,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,  4 060 985 ,  11 500 ,  11 871 362 ,  15 943 847 ,,  18 701 820 ,  18 701 820 
6401029,ESSO RAFFINAGE,37991423700035,ROUTE DU GUIGONNET 9002 LES MARAIS,13270,FOS-SUR-MER,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,4.931110,43.448320,2154,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,  5 621 286 ,,,  5 621 286 ,,  18 701 820 ,  18 701 820 
6402211,PETROINEOS MANUFACTURING FRANCE SAS,39286024300055,RUE DE LA BIENFAISANCE BP 6,13117,MARTIGUES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.028290,43.384030,,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,,  4 826 146 ,,  4 826 146 ,  455 676 ,  4 625 757 ,  5 081 433 
6301207,TOTALENERGIES MARKETING SERVICES,54203492119446,LA RAFFINERIE,44480,DONGES,LOIRE-ATLANTIQUE,PAYS-DE-LA-LOIRE,-2.128050,47.372290,2154,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,  38 000 ,,,  38 000 ,,  3 718 257 ,  3 718 257 
5800299,TOTALENERGIES FLUIDS,34224190800033,ROUTE DU CANAL DE TANCARVILLE ZONE INDUSTRIELLE DU HAVRE,76430,OUDALLE,SEINE-MARITIME,NORMANDIE,0.298970,49.504700,2154,1920Z,Raffinage du pétrole,"hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)",,287 800,3 037,290 837,,  347 457 ,  347 457 
22200044,SA DE LA RAFFINERIE DES ANTILLES,69201496200025,CALIFORNIE,97232,Le Lamentin,MARTINIQUE,MARTINIQUE,-61.026250,14.616650,4559,1920Z,Raffinage du pétrole,Raffineries de pétrole et de gaz,,,233 576,233 576,,  95 933 ,  95 933 
5804239,OSILUB,44156376400022,4991 ROUTE DE LA PLAINE,76700,GONFREVILLE-L'ORCHER,SEINE-MARITIME,NORMANDIE,0.244760,49.477910,2154,1920Z,Raffinage du pétrole,Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour,,,  105 136 ,  105 136 ,,  76 434 ,  76 434 
6506313,SHELL FRANCE,78013017500620,171 AVENUE JULES QUENTIN,92000,NANTERRE,HAUTS-DE-SEINE,ILE-DE-FRANCE,2.181300,48.899300,2154,1920Z,Raffinage du pétrole,,,21 188,15 382,36 570,  7 740 ,  24 584 ,  32 324 
6401007,COMPAGNIE PETROCHIMIQUE DE BERRE,40307130100044,CHEMIN DEPARTEMENTAL QRT OUEST RAFFINERIE DE BERRE SIEGE CD 54,13130,BERRE-L'ETANG,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.162060,43.502950,2154,1920Z,Raffinage du pétrole,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,  222 551 ,  1 981 505 ,  2 204 056 ,,,
5801422,ARKEMA FRANCE,31963279000154,Rue du Grand Hamel,27470,SERQUIGNY,EURE,NORMANDIE,0.741290,49.097670,2154,7219Z,Recherche-développement en autres sciences physiques et naturelles,,  17 464 ,,,  17 464 ,  3 208 122 ,  59 901 078 ,  63 109 200 
9069929,COMMISSARIAT A L' ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,77568501900330,BP 17171,30207,BAGNOLS-SUR-CEZE,GARD,OCCITANIE,4.696800,44.143100,4326,7219Z,Recherche-développement en autres sciences physiques et naturelles,,,  11 413 769 ,,  11 413 769 ,  715 869 ,  16 658 684 ,  17 374 553 
6102965,COMMISSARIAT A L' ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,77568501900298,17 AVENUE DES MARTYRS CEDEX 9,38000,GRENOBLE,ISERE,AUVERGNE-RHONE-ALPES,5.702900,45.203940,2154,7219Z,Recherche-développement en autres sciences physiques et naturelles,,  4 051 007 ,,,  4 051 007 ,  715 869 ,  16 658 684 ,  17 374 553 
6511727,COMMISSARIAT A L' ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,77568501900488,ROUTE N 306 / RD 36,91400,SACLAY,ESSONNE,ILE-DE-FRANCE,2.148040,48.729900,27572,7219Z,Recherche-développement en autres sciences physiques et naturelles,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,82 646,271 454,354 100,  715 869 ,  16 658 684 ,  17 374 553 
9069923,INSTITUT MAX VON LAUE - PAUL LANGEVIN,77955588700024,71 avenue des Martyrs CS20156,38042,GRENOBLE,ISERE,AUVERGNE-RHONE-ALPES,5.692800,45.206220,27572,7219Z,Recherche-développement en autres sciences physiques et naturelles,,  27 234 ,  28 005 686 ,,  28 032 920 ,  26 503 ,  15 794 011 ,  15 820 514 
9000208,OFF NAT ETUDES RECHERCHES AEROSPATIALES,77572287900035,ROUTE DEPARTEMENTALE 215,73500,AVRIEUX,SAVOIE,AUVERGNE-RHONE-ALPES,6.721420,45.216430,27572,7219Z,Recherche-développement en autres sciences physiques et naturelles,,,  7 037 000 ,,  7 037 000 ,,  7 240 208 ,  7 240 208 
9000203,OFF NAT ETUDES RECHERCHES AEROSPATIALES,77572287900142,2 CHEMIN DE LA HILLE,31410,MAUZAC,HAUTE-GARONNE,OCCITANIE,1.299780,43.367370,27572,7219Z,Recherche-développement en autres sciences physiques et naturelles,,  18 408 ,  184 800 ,,  203 208 ,,  7 240 208 ,  7 240 208 
6102949,STMICROELECTRONICS FRANCE,50494133700017,12 RUE JULES HOROWITZ,38000,GRENOBLE,ISERE,AUVERGNE-RHONE-ALPES,5.699220,45.205280,2154,7219Z,Recherche-développement en autres sciences physiques et naturelles,,  72 407 ,,,  72 407 ,  15 000 ,  4 332 132 ,  4 347 132 
